step,layer,m,n,q,n_sv,n_outliers,lambda_plus,sigma2_hat
4500,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,8.79306793212891e-09,9.770075480143233e-10
5000,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,8.673706054687507e-09,9.637451171875008e-10
5500,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,8.905754089355476e-09,9.895282321506083e-10
6000,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,9.055938720703128e-09,1.0062154134114588e-09
6500,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,9.176712036132813e-09,1.0196346706814238e-09
7000,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,9.052619934082033e-09,1.005846659342448e-09
7500,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,9.445190429687505e-09,1.0494656032986116e-09
8000,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,9.69089508056641e-09,1.0767661200629345e-09
8500,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.1086540222167972e-08,1.231837802463108e-09
9000,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.0015106201171878e-08,1.1127895779079864e-09
9500,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.0634269714355472e-08,1.1815855238172747e-09
10000,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.0782585144042972e-08,1.1980650160047746e-09
10500,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.0140457153320314e-08,1.1267174614800348e-09
11000,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.1015968322753908e-08,1.2239964803059898e-09
11500,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,9.930038452148443e-09,1.1033376057942715e-09
12000,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.0077896118164067e-08,1.119766235351563e-09
12500,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.0745086669921877e-08,1.1938985188802086e-09
13000,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.0780410766601564e-08,1.1978234185112848e-09
13500,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.1310577392578124e-08,1.2567308213975694e-09
14000,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.1176719665527345e-08,1.2418577406141495e-09
14500,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.0603256225585942e-08,1.17813958062066e-09
15000,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.0478172302246098e-08,1.164241366916233e-09
15500,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.0472488403320314e-08,1.163609822591146e-09
16000,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.091201782226563e-08,1.212446424696181e-09
16500,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.0868034362792972e-08,1.2075593736436636e-09
17000,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.0945434570312502e-08,1.216159396701389e-09
17500,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.1857223510742183e-08,1.3174692789713537e-09
18000,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.0619316101074222e-08,1.179924011230469e-09
18500,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.1267890930175782e-08,1.2519878811306426e-09
19000,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.1765098571777338e-08,1.3072331746419266e-09
19500,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.2666969299316398e-08,1.4074410332573776e-09
20000,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.080665588378907e-08,1.20073954264323e-09
20500,1.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.1929359436035152e-08,1.3254843817816835e-09
500,1.mlp.c_proj.weight,1536,6144,0.25,1536,108,2.405071258544922e-10,1.0689205593532986e-10
1000,1.mlp.c_proj.weight,1536,6144,0.25,1536,115,9.458303451538087e-11,4.2036904229058164e-11
1500,1.mlp.c_proj.weight,1536,6144,0.25,1536,52,9.611129760742188e-11,4.271613226996528e-11
2000,1.mlp.c_proj.weight,1536,6144,0.25,1536,13,1.332426071166992e-10,5.921893649631076e-11
2500,1.mlp.c_proj.weight,1536,6144,0.25,1536,18,9.365558624267582e-11,4.162470499674481e-11
3000,1.mlp.c_proj.weight,1536,6144,0.25,1536,15,8.147239685058598e-11,3.620995415581599e-11
3500,1.mlp.c_proj.weight,1536,6144,0.25,1536,11,8.314847946166997e-11,3.695487976074221e-11
4000,1.mlp.c_proj.weight,1536,6144,0.25,1536,15,6.470441818237306e-11,2.87575191921658e-11
4500,1.mlp.c_proj.weight,1536,6144,0.25,1536,13,6.777048110961915e-11,3.01202138264974e-11
5000,1.mlp.c_proj.weight,1536,6144,0.25,1536,11,6.056547164916993e-11,2.6917987399631078e-11
5500,1.mlp.c_proj.weight,1536,6144,0.25,1536,15,5.1915645599365236e-11,2.307362026638455e-11
6000,1.mlp.c_proj.weight,1536,6144,0.25,1536,15,5.597591400146486e-11,2.487818400065105e-11
6500,1.mlp.c_proj.weight,1536,6144,0.25,1536,13,4.583358764648438e-11,2.0370483398437502e-11
7000,1.mlp.c_proj.weight,1536,6144,0.25,1536,11,4.321098327636719e-11,1.9204881456163198e-11
7500,1.mlp.c_proj.weight,1536,6144,0.25,1536,12,4.272699356079102e-11,1.898977491590712e-11
8000,1.mlp.c_proj.weight,1536,6144,0.25,1536,12,4.540681838989257e-11,2.0180808173285588e-11
8500,1.mlp.c_proj.weight,1536,6144,0.25,1536,15,4.2164325714111325e-11,1.8739700317382812e-11
9000,1.mlp.c_proj.weight,1536,6144,0.25,1536,18,3.95345687866211e-11,1.757091946072049e-11
9500,1.mlp.c_proj.weight,1536,6144,0.25,1536,17,3.842353820800781e-11,1.7077128092447916e-11
10000,1.mlp.c_proj.weight,1536,6144,0.25,1536,14,3.802776336669921e-11,1.6901228162977427e-11
10500,1.mlp.c_proj.weight,1536,6144,0.25,1536,13,3.416299819946289e-11,1.518355475531684e-11
11000,1.mlp.c_proj.weight,1536,6144,0.25,1536,14,3.885030746459961e-11,1.7266803317599827e-11
11500,1.mlp.c_proj.weight,1536,6144,0.25,1536,11,3.042697906494141e-11,1.3523101806640628e-11
12000,1.mlp.c_proj.weight,1536,6144,0.25,1536,11,3.0581951141357426e-11,1.3591978285047746e-11
12500,1.mlp.c_proj.weight,1536,6144,0.25,1536,11,2.9509067535400394e-11,1.311514112684462e-11
13000,1.mlp.c_proj.weight,1536,6144,0.25,1536,9,2.927064895629883e-11,1.3009177313910594e-11
13500,1.mlp.c_proj.weight,1536,6144,0.25,1536,11,2.827644348144532e-11,1.2567308213975698e-11
14000,1.mlp.c_proj.weight,1536,6144,0.25,1536,24,2.5742053985595712e-11,1.1440912882486984e-11
14500,1.mlp.c_proj.weight,1536,6144,0.25,1536,21,2.5298595428466803e-11,1.124382019042969e-11
15000,1.mlp.c_proj.weight,1536,6144,0.25,1536,19,2.4378299713134777e-11,1.0834799872504345e-11
15500,1.mlp.c_proj.weight,1536,6144,0.25,1536,7,2.616643905639649e-11,1.1629528469509551e-11
16000,1.mlp.c_proj.weight,1536,6144,0.25,1536,18,2.330064773559571e-11,1.0355843438042537e-11
16500,1.mlp.c_proj.weight,1536,6144,0.25,1536,18,2.2375583648681645e-11,9.944703843858508e-12
17000,1.mlp.c_proj.weight,1536,6144,0.25,1536,17,2.231121063232422e-11,9.916093614366321e-12
17500,1.mlp.c_proj.weight,1536,6144,0.25,1536,8,2.8421878814697267e-11,1.2631946139865453e-11
18000,1.mlp.c_proj.weight,1536,6144,0.25,1536,17,2.1004676818847663e-11,9.33541191948785e-12
18500,1.mlp.c_proj.weight,1536,6144,0.25,1536,15,2.1848678588867193e-11,9.710523817274308e-12
19000,1.mlp.c_proj.weight,1536,6144,0.25,1536,16,2.0971298217773442e-11,9.320576985677085e-12
19500,1.mlp.c_proj.weight,1536,6144,0.25,1536,17,2.1781921386718755e-11,9.68085394965278e-12
20000,1.mlp.c_proj.weight,1536,6144,0.25,1536,12,1.8212795257568364e-11,8.094575670030383e-12
20500,1.mlp.c_proj.weight,1536,6144,0.25,1536,14,2.1603107452392582e-11,9.601381089952258e-12
500,10.attn.c_attn.weight,4608,1536,3.0,1536,34,3.707854840147846e-10,4.9675835503472246e-11
1000,10.attn.c_attn.weight,4608,1536,3.0,1536,22,5.140061227634985e-10,6.886376274956597e-11
1500,10.attn.c_attn.weight,4608,1536,3.0,1536,13,5.705730549664366e-10,7.644229465060764e-11
2000,10.attn.c_attn.weight,4608,1536,3.0,1536,4,1.863513427041198e-09,2.496634589301215e-10
2500,10.attn.c_attn.weight,4608,1536,3.0,1536,7,6.670025903996331e-10,8.936140272352431e-11
3000,10.attn.c_attn.weight,4608,1536,3.0,1536,6,5.966102950128673e-10,7.993062337239583e-11
3500,10.attn.c_attn.weight,4608,1536,3.0,1536,3,7.94246550869553e-10,1.0640886094835068e-10
4000,10.attn.c_attn.weight,4608,1536,3.0,1536,4,6.961086181550595e-10,9.326087103949648e-11
4500,10.attn.c_attn.weight,4608,1536,3.0,1536,4,8.361022842613245e-10,1.1201646592881945e-10
5000,10.attn.c_attn.weight,4608,1536,3.0,1536,3,8.870694698200119e-10,1.188447740342882e-10
5500,10.attn.c_attn.weight,4608,1536,3.0,1536,3,7.446081187518744e-10,9.975857204861113e-11
6000,10.attn.c_attn.weight,4608,1536,3.0,1536,3,8.205685237962e-10,1.0993533664279515e-10
6500,10.attn.c_attn.weight,4608,1536,3.0,1536,2,7.25973933591063e-10,9.726206461588543e-11
7000,10.attn.c_attn.weight,4608,1536,3.0,1536,2,7.138886046752228e-10,9.564293755425348e-11
7500,10.attn.c_attn.weight,4608,1536,3.0,1536,2,8.658726887372555e-10,1.1600494384765624e-10
8000,10.attn.c_attn.weight,4608,1536,3.0,1536,2,8.58089990011348e-10,1.1496225992838543e-10
8500,10.attn.c_attn.weight,4608,1536,3.0,1536,3,8.454984693084567e-10,1.1327531602647568e-10
9000,10.attn.c_attn.weight,4608,1536,3.0,1536,2,8.747626819973369e-10,1.1719597710503471e-10
9500,10.attn.c_attn.weight,4608,1536,3.0,1536,2,8.896953397153384e-10,1.1919657389322914e-10
10000,10.attn.c_attn.weight,4608,1536,3.0,1536,2,8.570459694505554e-10,1.148223876953125e-10
10500,10.attn.c_attn.weight,4608,1536,3.0,1536,2,9.150998400279558e-10,1.2260013156467017e-10
11000,10.attn.c_attn.weight,4608,1536,3.0,1536,2,1.496144737589008e-09,2.0044538709852434e-10
11500,10.attn.c_attn.weight,4608,1536,3.0,1536,2,9.541715185909468e-10,1.278347439236111e-10
12000,10.attn.c_attn.weight,4608,1536,3.0,1536,2,8.391710719703205e-10,1.1242760552300346e-10
12500,10.attn.c_attn.weight,4608,1536,3.0,1536,2,1.0291511770478615e-09,1.3788011338975693e-10
13000,10.attn.c_attn.weight,4608,1536,3.0,1536,2,1.1221639179184644e-09,1.503414577907986e-10
13500,10.attn.c_attn.weight,4608,1536,3.0,1536,2,1.1224802877853714e-09,1.5038384331597224e-10
14000,10.attn.c_attn.weight,4608,1536,3.0,1536,2,9.714769503107495e-10,1.3015323215060763e-10
14500,10.attn.c_attn.weight,4608,1536,3.0,1536,2,9.164918674423456e-10,1.2278662787543403e-10
15000,10.attn.c_attn.weight,4608,1536,3.0,1536,2,1.1132106506850014e-09,1.491419474283854e-10
15500,10.attn.c_attn.weight,4608,1536,3.0,1536,2,1.2332413781894465e-09,1.652230156792535e-10
16000,10.attn.c_attn.weight,4608,1536,3.0,1536,2,1.0556946088813428e-09,1.4143625895182288e-10
16500,10.attn.c_attn.weight,4608,1536,3.0,1536,2,9.74577375006436e-10,1.3056861029730898e-10
17000,10.attn.c_attn.weight,4608,1536,3.0,1536,2,9.644219022787275e-10,1.292080349392361e-10
17500,10.attn.c_attn.weight,4608,1536,3.0,1536,2,1.3434962768064709e-09,1.79994371202257e-10
18000,10.attn.c_attn.weight,4608,1536,3.0,1536,2,8.871327437933931e-10,1.188532511393229e-10
18500,10.attn.c_attn.weight,4608,1536,3.0,1536,2,9.84796121707526e-10,1.319376627604166e-10
19000,10.attn.c_attn.weight,4608,1536,3.0,1536,2,9.949832314219255e-10,1.333024766710069e-10
19500,10.attn.c_attn.weight,4608,1536,3.0,1536,1,1.2159043094829535e-09,1.6290028889973964e-10
20000,10.attn.c_attn.weight,4608,1536,3.0,1536,2,1.0158320056510845e-09,1.360956827799479e-10
20500,10.attn.c_attn.weight,4608,1536,3.0,1536,2,1.4739672099188408e-09,1.9747416178385424e-10
500,10.attn.c_proj.weight,1536,1536,1.0,1536,43,3.153483072916667e-11,7.883707682291668e-12
1000,10.attn.c_proj.weight,1536,1536,1.0,1536,29,5.979749891493054e-11,1.4949374728732634e-11
1500,10.attn.c_proj.weight,1536,1536,1.0,1536,28,6.890190972222224e-11,1.722547743055556e-11
2000,10.attn.c_proj.weight,1536,1536,1.0,1536,14,1.2958102756076387e-10,3.239525689019097e-11
2500,10.attn.c_proj.weight,1536,1536,1.0,1536,23,8.363511827256943e-11,2.090877956814236e-11
3000,10.attn.c_proj.weight,1536,1536,1.0,1536,19,8.160061306423611e-11,2.0400153266059028e-11
3500,10.attn.c_proj.weight,1536,1536,1.0,1536,16,9.407891167534723e-11,2.3519727918836807e-11
4000,10.attn.c_proj.weight,1536,1536,1.0,1536,15,7.502237955729168e-11,1.875559488932292e-11
4500,10.attn.c_proj.weight,1536,1536,1.0,1536,14,9.865654839409717e-11,2.4664137098524293e-11
5000,10.attn.c_proj.weight,1536,1536,1.0,1536,11,9.640163845486107e-11,2.410040961371527e-11
5500,10.attn.c_proj.weight,1536,1536,1.0,1536,11,7.687038845486113e-11,1.9217597113715283e-11
6000,10.attn.c_proj.weight,1536,1536,1.0,1536,10,8.839925130208335e-11,2.2099812825520837e-11
6500,10.attn.c_proj.weight,1536,1536,1.0,1536,8,8.09733072916667e-11,2.0243326822916674e-11
7000,10.attn.c_proj.weight,1536,1536,1.0,1536,9,6.822374131944448e-11,1.705593532986112e-11
7500,10.attn.c_proj.weight,1536,1536,1.0,1536,8,8.227878146701391e-11,2.0569695366753477e-11
8000,10.attn.c_proj.weight,1536,1536,1.0,1536,8,9.355333116319444e-11,2.338833279079861e-11
8500,10.attn.c_proj.weight,1536,1536,1.0,1536,10,9.09254286024306e-11,2.273135715060765e-11
9000,10.attn.c_proj.weight,1536,1536,1.0,1536,8,8.82975260416667e-11,2.2074381510416676e-11
9500,10.attn.c_proj.weight,1536,1536,1.0,1536,6,9.219699435763889e-11,2.3049248589409723e-11
10000,10.attn.c_proj.weight,1536,1536,1.0,1536,7,8.511013454861113e-11,2.1277533637152783e-11
10500,10.attn.c_proj.weight,1536,1536,1.0,1536,6,8.44150119357639e-11,2.1103752983940975e-11
11000,10.attn.c_proj.weight,1536,1536,1.0,1536,7,8.894178602430555e-11,2.223544650607639e-11
11500,10.attn.c_proj.weight,1536,1536,1.0,1536,6,8.385552300347224e-11,2.096388075086806e-11
12000,10.attn.c_proj.weight,1536,1536,1.0,1536,5,7.909138997395836e-11,1.977284749348959e-11
12500,10.attn.c_proj.weight,1536,1536,1.0,1536,6,8.807712131076389e-11,2.2019280327690973e-11
13000,10.attn.c_proj.weight,1536,1536,1.0,1536,5,9.016248914930554e-11,2.2540622287326386e-11
13500,10.attn.c_proj.weight,1536,1536,1.0,1536,5,9.033203125e-11,2.25830078125e-11
14000,10.attn.c_proj.weight,1536,1536,1.0,1536,5,7.856580946180559e-11,1.9641452365451397e-11
14500,10.attn.c_proj.weight,1536,1536,1.0,1536,5,7.846408420138892e-11,1.961602105034723e-11
15000,10.attn.c_proj.weight,1536,1536,1.0,1536,4,8.453369140625003e-11,2.1133422851562508e-11
15500,10.attn.c_proj.weight,1536,1536,1.0,1536,5,9.635077582465278e-11,2.4087693956163196e-11
16000,10.attn.c_proj.weight,1536,1536,1.0,1536,4,8.453369140625003e-11,2.1133422851562508e-11
16500,10.attn.c_proj.weight,1536,1536,1.0,1536,4,7.741292317708336e-11,1.935323079427084e-11
17000,10.attn.c_proj.weight,1536,1536,1.0,1536,4,7.963392469618058e-11,1.9908481174045145e-11
17500,10.attn.c_proj.weight,1536,1536,1.0,1536,2,1.1152479383680558e-10,2.7881198459201396e-11
18000,10.attn.c_proj.weight,1536,1536,1.0,1536,4,7.06312391493056e-11,1.76578097873264e-11
18500,10.attn.c_proj.weight,1536,1536,1.0,1536,5,7.553100585937503e-11,1.8882751464843757e-11
19000,10.attn.c_proj.weight,1536,1536,1.0,1536,4,7.492065429687505e-11,1.873016357421876e-11
19500,10.attn.c_proj.weight,1536,1536,1.0,1536,5,8.656819661458335e-11,2.1642049153645838e-11
20000,10.attn.c_proj.weight,1536,1536,1.0,1536,4,7.451375325520837e-11,1.862843831380209e-11
20500,10.attn.c_proj.weight,1536,1536,1.0,1536,4,1.001993815104167e-10,2.5049845377604173e-11
500,10.mlp.c_fc.weight,6144,1536,4.0,1536,16,9.695053100585938e-10,1.0772281222873265e-10
1000,10.mlp.c_fc.weight,6144,1536,4.0,1536,10,1.4037322998046877e-09,1.559702555338542e-10
1500,10.mlp.c_fc.weight,6144,1536,4.0,1536,5,1.9555282592773435e-09,2.1728091769748263e-10
2000,10.mlp.c_fc.weight,6144,1536,4.0,1536,4,2.8075790405273436e-09,3.119532267252604e-10
2500,10.mlp.c_fc.weight,6144,1536,4.0,1536,2,2.8408050537109377e-09,3.15645005967882e-10
3000,10.mlp.c_fc.weight,6144,1536,4.0,1536,2,3.209571838378906e-09,3.5661909315321176e-10
3500,10.mlp.c_fc.weight,6144,1536,4.0,1536,2,3.2490158081054683e-09,3.610017564561631e-10
4000,10.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.3492660522460927e-09,3.721406724717881e-10
4500,10.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.771934509277343e-09,4.1910383436414926e-10
5000,10.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.6655044555664056e-09,4.0727827284071174e-10
5500,10.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.909416198730468e-09,4.3437957763671867e-10
6000,10.mlp.c_fc.weight,6144,1536,4.0,1536,1,4.115676879882813e-09,4.572974310980903e-10
6500,10.mlp.c_fc.weight,6144,1536,4.0,1536,1,4.175148010253906e-09,4.639053344726562e-10
7000,10.mlp.c_fc.weight,6144,1536,4.0,1536,1,4.3602752685546876e-09,4.844750298394098e-10
7500,10.mlp.c_fc.weight,6144,1536,4.0,1536,1,4.4927978515625005e-09,4.991997612847223e-10
8000,10.mlp.c_fc.weight,6144,1536,4.0,1536,1,4.3830871582031244e-09,4.870096842447916e-10
8500,10.mlp.c_fc.weight,6144,1536,4.0,1536,1,5.103759765624999e-09,5.670844184027777e-10
9000,10.mlp.c_fc.weight,6144,1536,4.0,1536,1,4.914894104003906e-09,5.460993448893229e-10
9500,10.mlp.c_fc.weight,6144,1536,4.0,1536,1,4.9277114868164055e-09,5.475234985351562e-10
10000,10.mlp.c_fc.weight,6144,1536,4.0,1536,1,5.104637145996093e-09,5.67181905110677e-10
10500,10.mlp.c_fc.weight,6144,1536,4.0,1536,1,5.264053344726561e-09,5.84894816080729e-10
11000,10.mlp.c_fc.weight,6144,1536,4.0,1536,1,5.346946716308595e-09,5.941051907009549e-10
11500,10.mlp.c_fc.weight,6144,1536,4.0,1536,1,4.895172119140623e-09,5.43908013237847e-10
12000,10.mlp.c_fc.weight,6144,1536,4.0,1536,1,5.163269042968748e-09,5.736965603298609e-10
12500,10.mlp.c_fc.weight,6144,1536,4.0,1536,1,5.381317138671874e-09,5.97924126519097e-10
13000,10.mlp.c_fc.weight,6144,1536,4.0,1536,1,5.550231933593748e-09,6.16692437065972e-10
13500,10.mlp.c_fc.weight,6144,1536,4.0,1536,1,5.719528198242188e-09,6.355031331380208e-10
14000,10.mlp.c_fc.weight,6144,1536,4.0,1536,1,5.510482788085937e-09,6.122758653428818e-10
14500,10.mlp.c_fc.weight,6144,1536,4.0,1536,1,5.644912719726562e-09,6.272125244140624e-10
15000,10.mlp.c_fc.weight,6144,1536,4.0,1536,1,5.612487792968748e-09,6.236097547743053e-10
15500,10.mlp.c_fc.weight,6144,1536,4.0,1536,1,6.083450317382815e-09,6.759389241536462e-10
16000,10.mlp.c_fc.weight,6144,1536,4.0,1536,1,5.9614944458007846e-09,6.623882717556427e-10
16500,10.mlp.c_fc.weight,6144,1536,4.0,1536,1,5.987243652343756e-09,6.652492947048618e-10
17000,10.mlp.c_fc.weight,6144,1536,4.0,1536,1,6.162605285644534e-09,6.847339206271705e-10
17500,10.mlp.c_fc.weight,6144,1536,4.0,1536,1,6.6616439819336e-09,7.401826646592889e-10
18000,10.mlp.c_fc.weight,6144,1536,4.0,1536,1,6.126899719238285e-09,6.807666354709206e-10
18500,10.mlp.c_fc.weight,6144,1536,4.0,1536,1,6.374320983886721e-09,7.082578870985246e-10
19000,10.mlp.c_fc.weight,6144,1536,4.0,1536,1,6.401672363281252e-09,7.112969292534725e-10
19500,10.mlp.c_fc.weight,6144,1536,4.0,1536,1,6.813926696777345e-09,7.571029663085939e-10
20000,10.mlp.c_fc.weight,6144,1536,4.0,1536,1,5.997810363769534e-09,6.664233737521704e-10
20500,10.mlp.c_fc.weight,6144,1536,4.0,1536,1,6.96495056152344e-09,7.738833957248267e-10
500,10.mlp.c_proj.weight,1536,6144,0.25,1536,120,2.921819686889649e-11,1.2985865275065107e-11
1000,10.mlp.c_proj.weight,1536,6144,0.25,1536,208,2.5279521942138665e-11,1.1235343085394963e-11
1500,10.mlp.c_proj.weight,1536,6144,0.25,1536,199,2.3601055145263675e-11,1.0489357842339411e-11
2000,10.mlp.c_proj.weight,1536,6144,0.25,1536,167,2.4840831756591798e-11,1.1040369669596355e-11
2500,10.mlp.c_proj.weight,1536,6144,0.25,1536,131,1.9631385803222657e-11,8.725060356987848e-12
3000,10.mlp.c_proj.weight,1536,6144,0.25,1536,108,1.8045902252197266e-11,8.020401000976563e-12
3500,10.mlp.c_proj.weight,1536,6144,0.25,1536,83,1.646041870117188e-11,7.315741644965279e-12
4000,10.mlp.c_proj.weight,1536,6144,0.25,1536,63,1.4724731445312504e-11,6.544325086805557e-12
4500,10.mlp.c_proj.weight,1536,6144,0.25,1536,55,1.466035842895508e-11,6.515714857313369e-12
5000,10.mlp.c_proj.weight,1536,6144,0.25,1536,182,1.3549327850341801e-11,6.021923489040801e-12
5500,10.mlp.c_proj.weight,1536,6144,0.25,1536,170,1.2662410736083987e-11,5.6277381049262165e-12
6000,10.mlp.c_proj.weight,1536,6144,0.25,1536,141,1.2166500091552739e-11,5.407333374023439e-12
6500,10.mlp.c_proj.weight,1536,6144,0.25,1536,127,1.1374950408935549e-11,5.055533515082466e-12
7000,10.mlp.c_proj.weight,1536,6144,0.25,1536,118,1.0757446289062502e-11,4.781087239583334e-12
7500,10.mlp.c_proj.weight,1536,6144,0.25,1536,99,1.0554790496826174e-11,4.691017998589411e-12
8000,10.mlp.c_proj.weight,1536,6144,0.25,1536,87,1.0459423065185548e-11,4.648632473415799e-12
8500,10.mlp.c_proj.weight,1536,6144,0.25,1536,92,1.0805130004882814e-11,4.80228000217014e-12
9000,10.mlp.c_proj.weight,1536,6144,0.25,1536,74,9.794235229492192e-12,4.352993435329863e-12
9500,10.mlp.c_proj.weight,1536,6144,0.25,1536,62,9.534358978271486e-12,4.237492879231772e-12
10000,10.mlp.c_proj.weight,1536,6144,0.25,1536,54,9.06944274902344e-12,4.030863444010418e-12
10500,10.mlp.c_proj.weight,1536,6144,0.25,1536,49,8.97645950317383e-12,3.989537556966147e-12
11000,10.mlp.c_proj.weight,1536,6144,0.25,1536,49,8.940696716308596e-12,3.973642985026043e-12
11500,10.mlp.c_proj.weight,1536,6144,0.25,1536,39,8.392333984375004e-12,3.7299262152777794e-12
12000,10.mlp.c_proj.weight,1536,6144,0.25,1536,35,8.087158203125002e-12,3.594292534722223e-12
12500,10.mlp.c_proj.weight,1536,6144,0.25,1536,34,8.196830749511722e-12,3.6430358886718765e-12
13000,10.mlp.c_proj.weight,1536,6144,0.25,1536,31,8.1324577331543e-12,3.614425659179689e-12
13500,10.mlp.c_proj.weight,1536,6144,0.25,1536,31,8.068084716796879e-12,3.5858154296875012e-12
14000,10.mlp.c_proj.weight,1536,6144,0.25,1536,26,7.553100585937502e-12,3.3569335937500006e-12
14500,10.mlp.c_proj.weight,1536,6144,0.25,1536,21,7.305145263671876e-12,3.246731228298612e-12
15000,10.mlp.c_proj.weight,1536,6144,0.25,1536,19,7.419586181640627e-12,3.2975938585069452e-12
15500,10.mlp.c_proj.weight,1536,6144,0.25,1536,19,7.557868957519532e-12,3.359052870008681e-12
16000,10.mlp.c_proj.weight,1536,6144,0.25,1536,20,7.24315643310547e-12,3.2191806369357643e-12
16500,10.mlp.c_proj.weight,1536,6144,0.25,1536,17,6.952285766601564e-12,3.0899047851562507e-12
17000,10.mlp.c_proj.weight,1536,6144,0.25,1536,16,6.847381591796878e-12,3.043280707465279e-12
17500,10.mlp.c_proj.weight,1536,6144,0.25,1536,19,7.56502151489258e-12,3.3622317843967024e-12
18000,10.mlp.c_proj.weight,1536,6144,0.25,1536,14,6.458759307861329e-12,2.870559692382813e-12
18500,10.mlp.c_proj.weight,1536,6144,0.25,1536,15,6.587505340576173e-12,2.927780151367188e-12
19000,10.mlp.c_proj.weight,1536,6144,0.25,1536,17,6.523132324218752e-12,2.899169921875001e-12
