step,layer,m,n,q,n_sv,n_outliers,lambda_plus,sigma2_hat
18500,14.mlp.c_proj.weight,1536,6144,0.25,1536,4,1.6450881958007804e-12,7.311503092447913e-13
19000,14.mlp.c_proj.weight,1536,6144,0.25,1536,4,1.7356872558593741e-12,7.714165581597218e-13
19500,14.mlp.c_proj.weight,1536,6144,0.25,1536,6,2.0074844360351556e-12,8.922153049045135e-13
20000,14.mlp.c_proj.weight,1536,6144,0.25,1536,6,1.7380714416503903e-12,7.724761962890624e-13
20500,14.mlp.c_proj.weight,1536,6144,0.25,1536,3,1.7309188842773433e-12,7.692972819010414e-13
21000,14.mlp.c_proj.weight,1536,6144,0.25,1536,253,1.5759468078613272e-12,7.004208034939232e-13
21500,14.mlp.c_proj.weight,1536,6144,0.25,1536,237,1.5449523925781241e-12,6.866455078124996e-13
22000,14.mlp.c_proj.weight,1536,6144,0.25,1536,235,1.1897087097167974e-12,5.287594265407988e-13
22500,14.mlp.c_proj.weight,1536,6144,0.25,1536,235,1.533031463623046e-12,6.813473171657982e-13
23000,14.mlp.c_proj.weight,1536,6144,0.25,1536,4,1.621246337890624e-12,7.205539279513884e-13
23500,14.mlp.c_proj.weight,1536,6144,0.25,1536,225,1.3279914855957025e-12,5.902184380425344e-13
24000,14.mlp.c_proj.weight,1536,6144,0.25,1536,214,1.2946128845214839e-12,5.753835042317706e-13
24500,14.mlp.c_proj.weight,1536,6144,0.25,1536,4,1.718997955322265e-12,7.6399909125434e-13
500,15.attn.c_attn.weight,4608,1536,3.0,1536,8,1.0481333690622708e-10,1.4042324490017368e-11
1000,15.attn.c_attn.weight,4608,1536,3.0,1536,8,1.2917381665805163e-10,1.730600992838542e-11
1500,15.attn.c_attn.weight,4608,1536,3.0,1536,7,1.3334989890122154e-10,1.7865498860677086e-11
2000,15.attn.c_attn.weight,4608,1536,3.0,1536,4,2.56386140141281e-10,3.434922960069445e-11
2500,15.attn.c_attn.weight,4608,1536,3.0,1536,3,2.3658138647291444e-10,3.169589572482638e-11
3000,15.attn.c_attn.weight,4608,1536,3.0,1536,4,1.3920274143899762e-10,1.8649631076388897e-11
3500,15.attn.c_attn.weight,4608,1536,3.0,1536,3,2.5885382510315415e-10,3.4679836697048616e-11
4000,15.attn.c_attn.weight,4608,1536,3.0,1536,3,2.453131947995426e-10,3.286573621961807e-11
4500,15.attn.c_attn.weight,4608,1536,3.0,1536,3,2.8650455147080953e-10,3.8384331597222225e-11
5000,15.attn.c_attn.weight,4608,1536,3.0,1536,3,3.139338189316302e-10,4.205915662977431e-11
5500,15.attn.c_attn.weight,4608,1536,3.0,1536,3,2.947934419837679e-10,3.949483235677082e-11
6000,15.attn.c_attn.weight,4608,1536,3.0,1536,2,3.065624010327014e-10,4.107157389322916e-11
6500,15.attn.c_attn.weight,4608,1536,3.0,1536,2,3.0988428463522305e-10,4.1516621907552095e-11
7000,15.attn.c_attn.weight,4608,1536,3.0,1536,2,2.8995298302009376e-10,3.884633382161458e-11
7500,15.attn.c_attn.weight,4608,1536,3.0,1536,2,2.9020607891361917e-10,3.8880242241753463e-11
8000,15.attn.c_attn.weight,4608,1536,3.0,1536,3,1.8119135017486975e-09,2.427503797743056e-10
8500,15.attn.c_attn.weight,4608,1536,3.0,1536,2,3.0051973657478135e-10,4.02620103624132e-11
9000,15.attn.c_attn.weight,4608,1536,3.0,1536,2,3.3174544243848385e-10,4.4445461697048626e-11
9500,15.attn.c_attn.weight,4608,1536,3.0,1536,2,2.920410241416788e-10,3.912607828776042e-11
10000,15.attn.c_attn.weight,4608,1536,3.0,1536,2,3.416161822859765e-10,4.5767890082465303e-11
10500,15.attn.c_attn.weight,4608,1536,3.0,1536,2,3.098526476485324e-10,4.1512383355034733e-11
11000,15.attn.c_attn.weight,4608,1536,3.0,1536,2,2.9134501043448384e-10,3.903283013237848e-11
11500,15.attn.c_attn.weight,4608,1536,3.0,1536,2,4.4551204657817366e-10,5.968729654947918e-11
12000,15.attn.c_attn.weight,4608,1536,3.0,1536,2,3.085238942075238e-10,4.133436414930557e-11
12500,15.attn.c_attn.weight,4608,1536,3.0,1536,1,5.141010337235706e-10,6.887647840711807e-11
13000,15.attn.c_attn.weight,4608,1536,3.0,1536,1,4.731944099325197e-10,6.339603000217015e-11
13500,15.attn.c_attn.weight,4608,1536,3.0,1536,1,3.5800414139174936e-10,4.7963460286458354e-11
14000,15.attn.c_attn.weight,4608,1536,3.0,1536,1,3.716396826554328e-10,4.9790276421440975e-11
14500,15.attn.c_attn.weight,4608,1536,3.0,1536,1,3.4386240834101476e-10,4.606882731119793e-11
15000,15.attn.c_attn.weight,4608,1536,3.0,1536,1,4.26719676483909e-10,5.716959635416668e-11
15500,15.attn.c_attn.weight,4608,1536,3.0,1536,1,4.87462690930017e-10,6.530761718750001e-11
16000,15.attn.c_attn.weight,4608,1536,3.0,1536,1,5.116017117750069e-10,6.854163275824655e-11
16500,15.attn.c_attn.weight,4608,1536,3.0,1536,1,5.112537049214093e-10,6.849500868055557e-11
17000,15.attn.c_attn.weight,4608,1536,3.0,1536,1,4.4063995062780876e-10,5.903455946180557e-11
17500,15.attn.c_attn.weight,4608,1536,3.0,1536,1,4.653484372332308e-10,6.23448689778646e-11
18000,15.attn.c_attn.weight,4608,1536,3.0,1536,1,5.600695753851304e-10,7.503509521484375e-11
18500,15.attn.c_attn.weight,4608,1536,3.0,1536,1,4.703470811303584e-10,6.301456027560764e-11
19000,15.attn.c_attn.weight,4608,1536,3.0,1536,1,4.5512969053214077e-10,6.097581651475696e-11
19500,15.attn.c_attn.weight,4608,1536,3.0,1536,1,5.50483568417854e-10,7.375081380208335e-11
20000,15.attn.c_attn.weight,4608,1536,3.0,1536,1,4.4060831364111806e-10,5.903032090928821e-11
20500,15.attn.c_attn.weight,4608,1536,3.0,1536,1,5.246361502915674e-10,7.028791639539931e-11
21000,15.attn.c_attn.weight,4608,1536,3.0,1536,1,4.695245194764007e-10,6.290435791015626e-11
21500,15.attn.c_attn.weight,4608,1536,3.0,1536,1,4.618367317105651e-10,6.18743896484375e-11
22000,15.attn.c_attn.weight,4608,1536,3.0,1536,1,3.542393399755582e-10,4.745907253689237e-11
22500,15.attn.c_attn.weight,4608,1536,3.0,1536,1,4.618683686972558e-10,6.187862820095486e-11
23000,15.attn.c_attn.weight,4608,1536,3.0,1536,1,5.240034105577539e-10,7.02031453450521e-11
23500,15.attn.c_attn.weight,4608,1536,3.0,1536,1,4.4665097809903806e-10,5.983988444010417e-11
24000,15.attn.c_attn.weight,4608,1536,3.0,1536,1,3.883123746414218e-10,5.2023993598090276e-11
24500,15.attn.c_attn.weight,4608,1536,3.0,1536,1,5.407077395304336e-10,7.244110107421876e-11
500,15.attn.c_proj.weight,1536,1536,1.0,1536,6,3.377278645833332e-11,8.44319661458333e-12
1000,15.attn.c_proj.weight,1536,1536,1.0,1536,7,5.700005425347225e-11,1.4250013563368063e-11
1500,15.attn.c_proj.weight,1536,1536,1.0,1536,6,3.657023111979165e-11,9.142557779947913e-12
2000,15.attn.c_proj.weight,1536,1536,1.0,1536,5,4.291110568576392e-11,1.072777642144098e-11
2500,15.attn.c_proj.weight,1536,1536,1.0,1536,6,4.1130913628472205e-11,1.0282728407118051e-11
3000,15.attn.c_proj.weight,1536,1536,1.0,1536,11,2.2447374131944426e-11,5.6118435329861066e-12
3500,15.attn.c_proj.weight,1536,1536,1.0,1536,3,3.2704671223958307e-11,8.176167805989577e-12
4000,15.attn.c_proj.weight,1536,1536,1.0,1536,3,2.821180555555553e-11,7.052951388888883e-12
4500,15.attn.c_proj.weight,1536,1536,1.0,1536,3,3.833346896701387e-11,9.583367241753468e-12
5000,15.attn.c_proj.weight,1536,1536,1.0,1536,3,3.651936848958331e-11,9.129842122395827e-12
5500,15.attn.c_proj.weight,1536,1536,1.0,1536,2,3.056844075520832e-11,7.64211018880208e-12
6000,15.attn.c_proj.weight,1536,1536,1.0,1536,3,3.204345703124998e-11,8.010864257812494e-12
6500,15.attn.c_proj.weight,1536,1536,1.0,1536,2,3.161960177951387e-11,7.904900444878467e-12
7000,15.attn.c_proj.weight,1536,1536,1.0,1536,2,3.309461805555554e-11,8.273654513888885e-12
7500,15.attn.c_proj.weight,1536,1536,1.0,1536,5,2.46853298611111e-11,6.171332465277775e-12
8000,15.attn.c_proj.weight,1536,1536,1.0,1536,3,2.266777886284723e-10,5.666944715711807e-11
8500,15.attn.c_proj.weight,1536,1536,1.0,1536,2,3.000895182291666e-11,7.502237955729165e-12
9000,15.attn.c_proj.weight,1536,1536,1.0,1536,3,3.59429253472222e-11,8.98573133680555e-12
9500,15.attn.c_proj.weight,1536,1536,1.0,1536,2,2.846611870659721e-11,7.116529676649302e-12
10000,15.attn.c_proj.weight,1536,1536,1.0,1536,2,3.4111870659722214e-11,8.527967664930553e-12
10500,15.attn.c_proj.weight,1536,1536,1.0,1536,2,3.2518174913194433e-11,8.129543728298608e-12
11000,15.attn.c_proj.weight,1536,1536,1.0,1536,2,2.8398301866319434e-11,7.0995754665798585e-12
11500,15.attn.c_proj.weight,1536,1536,1.0,1536,2,4.535251193576392e-11,1.133812798394098e-11
12000,15.attn.c_proj.weight,1536,1536,1.0,1536,2,2.968682183159722e-11,7.421705457899304e-12
12500,15.attn.c_proj.weight,1536,1536,1.0,1536,1,5.828857421875001e-11,1.4572143554687503e-11
13000,15.attn.c_proj.weight,1536,1536,1.0,1536,1,4.3267144097222236e-11,1.0816786024305559e-11
13500,15.attn.c_proj.weight,1536,1536,1.0,1536,2,3.540039062499999e-11,8.850097656249998e-12
14000,15.attn.c_proj.weight,1536,1536,1.0,1536,2,4.0181477864583345e-11,1.0045369466145836e-11
14500,15.attn.c_proj.weight,1536,1536,1.0,1536,1,3.833346896701388e-11,9.58336724175347e-12
15000,15.attn.c_proj.weight,1536,1536,1.0,1536,1,4.675971137152778e-11,1.1689927842881945e-11
15500,15.attn.c_proj.weight,1536,1536,1.0,1536,1,4.842122395833335e-11,1.2105305989583338e-11
16000,15.attn.c_proj.weight,1536,1536,1.0,1536,1,4.4979519314236134e-11,1.1244879828559033e-11
16500,15.attn.c_proj.weight,1536,1536,1.0,1536,2,5.223592122395835e-11,1.3058980305989588e-11
17000,15.attn.c_proj.weight,1536,1536,1.0,1536,1,4.318237304687502e-11,1.0795593261718755e-11
17500,15.attn.c_proj.weight,1536,1536,1.0,1536,1,4.3334960937500005e-11,1.0833740234375001e-11
18000,15.attn.c_proj.weight,1536,1536,1.0,1536,1,3.828260633680555e-11,9.570651584201387e-12
18500,15.attn.c_proj.weight,1536,1536,1.0,1536,1,3.819783528645833e-11,9.549458821614583e-12
19000,15.attn.c_proj.weight,1536,1536,1.0,1536,1,4.141913519965279e-11,1.0354783799913197e-11
19500,15.attn.c_proj.weight,1536,1536,1.0,1536,1,5.2151150173611117e-11,1.3037787543402779e-11
20000,15.attn.c_proj.weight,1536,1536,1.0,1536,2,3.838433159722221e-11,9.596082899305553e-12
20500,15.attn.c_proj.weight,1536,1536,1.0,1536,1,4.828559027777779e-11,1.2071397569444448e-11
21000,15.attn.c_proj.weight,1536,1536,1.0,1536,1,4.4776068793402794e-11,1.1194017198350698e-11
21500,15.attn.c_proj.weight,1536,1536,1.0,1536,1,4.136827256944446e-11,1.0342068142361115e-11
22000,15.attn.c_proj.weight,1536,1536,1.0,1536,1,2.772013346354166e-11,6.930033365885415e-12
22500,15.attn.c_proj.weight,1536,1536,1.0,1536,1,4.3046739366319455e-11,1.0761684841579864e-11
23000,15.attn.c_proj.weight,1536,1536,1.0,1536,1,4.650539822048612e-11,1.162634955512153e-11
23500,15.attn.c_proj.weight,1536,1536,1.0,1536,1,3.4976535373263876e-11,8.744133843315969e-12
24000,15.attn.c_proj.weight,1536,1536,1.0,1536,1,3.49087185329861e-11,8.727179633246525e-12
24500,15.attn.c_proj.weight,1536,1536,1.0,1536,2,5.2066379123263894e-11,1.3016594780815973e-11
500,15.mlp.c_fc.weight,6144,1536,4.0,1536,7,3.2821655273437493e-10,3.6468505859374993e-11
1000,15.mlp.c_fc.weight,6144,1536,4.0,1536,6,2.473068237304688e-10,2.747853597005209e-11
1500,15.mlp.c_fc.weight,6144,1536,4.0,1536,5,2.504348754882813e-10,2.78260972764757e-11
2000,15.mlp.c_fc.weight,6144,1536,4.0,1536,3,3.3199310302734385e-10,3.688812255859376e-11
2500,15.mlp.c_fc.weight,6144,1536,4.0,1536,4,3.107452392578125e-10,3.452724880642361e-11
3000,15.mlp.c_fc.weight,6144,1536,4.0,1536,3,2.769851684570312e-10,3.077612982855902e-11
3500,15.mlp.c_fc.weight,6144,1536,4.0,1536,3,3.455352783203124e-10,3.8392808702256935e-11
4000,15.mlp.c_fc.weight,6144,1536,4.0,1536,2,3.590393066406249e-10,3.989325629340277e-11
4500,15.mlp.c_fc.weight,6144,1536,4.0,1536,2,3.537368774414062e-10,3.930409749348958e-11
5000,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,4.349899291992189e-10,4.833221435546877e-11
5500,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.710174560546875e-10,4.1224161783854164e-11
6000,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,4.304885864257815e-10,4.7832065158420165e-11
6500,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,4.1465759277343776e-10,4.607306586371531e-11
7000,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,4.208374023437502e-10,4.67597113715278e-11
7500,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.7857055664062497e-10,4.206339518229166e-11
8000,15.mlp.c_fc.weight,6144,1536,4.0,1536,2,3.3563613891601552e-09,3.7292904324001723e-10
8500,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,4.22172546386719e-10,4.6908060709635444e-11
9000,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,5.022430419921876e-10,5.5804782443576397e-11
9500,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,4.329299926757814e-10,4.810333251953127e-11
10000,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,4.721450805664063e-10,5.2460564507378475e-11
10500,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,4.6180725097656264e-10,5.1311916775173625e-11
11000,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,4.954910278320313e-10,5.505455864800348e-11
11500,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,5.640792846679688e-10,6.267547607421875e-11
12000,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,5.091476440429687e-10,5.6571960449218745e-11
12500,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,5.905532836914063e-10,6.561703152126737e-11
13000,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,5.489349365234376e-10,6.09927707248264e-11
13500,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,5.577468872070313e-10,6.197187635633681e-11
14000,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,5.490493774414064e-10,6.100548638237849e-11
14500,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,5.837249755859375e-10,6.485833062065972e-11
15000,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,5.551147460937501e-10,6.16794162326389e-11
15500,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,6.879806518554688e-10,7.644229465060764e-11
16000,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,6.103897094726562e-10,6.782107883029514e-11
16500,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,7.303619384765619e-10,8.115132649739578e-11
17000,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,6.576156616210938e-10,7.30684068467882e-11
17500,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,7.829666137695306e-10,8.699629041883674e-11
18000,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,6.769561767578126e-10,7.521735297309029e-11
18500,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,5.876541137695314e-10,6.529490152994794e-11
19000,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,5.875778198242189e-10,6.528642442491321e-11
19500,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,6.958770751953125e-10,7.731967502170139e-11
20000,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,6.764602661132814e-10,7.51622517903646e-11
20500,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,6.134796142578127e-10,6.816440158420141e-11
21000,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,6.434249877929687e-10,7.149166531032986e-11
21500,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,6.724548339843752e-10,7.471720377604168e-11
22000,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,5.754470825195313e-10,6.393856472439237e-11
22500,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,6.816864013671874e-10,7.574293348524305e-11
23000,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,6.912994384765626e-10,7.681104871961807e-11
23500,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,6.610107421875e-10,7.344563802083334e-11
24000,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,6.80389404296875e-10,7.559882269965278e-11
24500,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,8.301925659179682e-10,9.224361843532979e-11
500,15.mlp.c_proj.weight,1536,6144,0.25,1536,30,1.540184020996094e-11,6.8452623155381956e-12
1000,15.mlp.c_proj.weight,1536,6144,0.25,1536,29,9.54389572143555e-12,4.241731431749134e-12
1500,15.mlp.c_proj.weight,1536,6144,0.25,1536,112,5.989074707031251e-12,2.6618109809027783e-12
2000,15.mlp.c_proj.weight,1536,6144,0.25,1536,95,5.5265426635742216e-12,2.456241183810765e-12
2500,15.mlp.c_proj.weight,1536,6144,0.25,1536,78,4.935264587402346e-12,2.193450927734376e-12
3000,15.mlp.c_proj.weight,1536,6144,0.25,1536,52,3.516674041748048e-12,1.5629662407769101e-12
3500,15.mlp.c_proj.weight,1536,6144,0.25,1536,46,3.581047058105469e-12,1.5915764702690974e-12
4000,15.mlp.c_proj.weight,1536,6144,0.25,1536,37,3.3187866210937497e-12,1.4750162760416665e-12
4500,15.mlp.c_proj.weight,1536,6144,0.25,1536,33,3.3736228942871094e-12,1.499387953016493e-12
5000,15.mlp.c_proj.weight,1536,6144,0.25,1536,27,3.0922889709472655e-12,1.3743506537543402e-12
5500,15.mlp.c_proj.weight,1536,6144,0.25,1536,23,2.7441978454589844e-12,1.2196434868706598e-12
6000,15.mlp.c_proj.weight,1536,6144,0.25,1536,26,2.6988983154296875e-12,1.1995103624131945e-12
6500,15.mlp.c_proj.weight,1536,6144,0.25,1536,15,2.369880676269531e-12,1.053280300564236e-12
7000,15.mlp.c_proj.weight,1536,6144,0.25,1536,15,2.446174621582031e-12,1.0871887207031249e-12
7500,15.mlp.c_proj.weight,1536,6144,0.25,1536,11,2.0074844360351564e-12,8.92215304904514e-13
8000,15.mlp.c_proj.weight,1536,6144,0.25,1536,47,1.3592243194580082e-11,6.0409969753689255e-12
8500,15.mlp.c_proj.weight,1536,6144,0.25,1536,11,2.0742416381835945e-12,9.21885172526042e-13
9000,15.mlp.c_proj.weight,1536,6144,0.25,1536,13,2.129077911376953e-12,9.46256849500868e-13
9500,15.mlp.c_proj.weight,1536,6144,0.25,1536,9,1.7905235290527352e-12,7.95788235134549e-13
10000,15.mlp.c_proj.weight,1536,6144,0.25,1536,7,1.7929077148437506e-12,7.968478732638891e-13
10500,15.mlp.c_proj.weight,1536,6144,0.25,1536,6,1.7857551574707034e-12,7.936689588758682e-13
11000,15.mlp.c_proj.weight,1536,6144,0.25,1536,9,1.699924468994141e-12,7.555219862196181e-13
11500,15.mlp.c_proj.weight,1536,6144,0.25,1536,7,1.983642578124999e-12,8.816189236111108e-13
12000,15.mlp.c_proj.weight,1536,6144,0.25,1536,394,1.5521049499511726e-12,6.898244222005211e-13
12500,15.mlp.c_proj.weight,1536,6144,0.25,1536,8,2.152919769287109e-12,9.568532307942707e-13
13000,15.mlp.c_proj.weight,1536,6144,0.25,1536,6,1.6379356384277338e-12,7.279713948567706e-13
13500,15.mlp.c_proj.weight,1536,6144,0.25,1536,337,1.4686584472656253e-12,6.527370876736112e-13
14000,15.mlp.c_proj.weight,1536,6144,0.25,1536,348,1.5878677368164056e-12,7.057189941406247e-13
14500,15.mlp.c_proj.weight,1536,6144,0.25,1536,322,1.4400482177734378e-12,6.400214301215279e-13
15000,15.mlp.c_proj.weight,1536,6144,0.25,1536,304,1.5521049499511712e-12,6.898244222005205e-13
15500,15.mlp.c_proj.weight,1536,6144,0.25,1536,282,1.4925003051757805e-12,6.633334689670136e-13
16000,15.mlp.c_proj.weight,1536,6144,0.25,1536,297,1.5759468078613276e-12,7.004208034939234e-13
16500,15.mlp.c_proj.weight,1536,6144,0.25,1536,7,1.6427040100097652e-12,7.300906711154513e-13
17000,15.mlp.c_proj.weight,1536,6144,0.25,1536,281,1.4066696166992182e-12,6.251864963107636e-13
17500,15.mlp.c_proj.weight,1536,6144,0.25,1536,313,1.5091896057128901e-12,6.707509358723956e-13
18000,15.mlp.c_proj.weight,1536,6144,0.25,1536,280,1.325607299804688e-12,5.891587999131946e-13
18500,15.mlp.c_proj.weight,1536,6144,0.25,1536,242,1.2350082397460942e-12,5.488925509982641e-13
19000,15.mlp.c_proj.weight,1536,6144,0.25,1536,241,1.3113021850585931e-12,5.828009711371525e-13
19500,15.mlp.c_proj.weight,1536,6144,0.25,1536,261,1.5377998352050775e-12,6.83466593424479e-13
20000,15.mlp.c_proj.weight,1536,6144,0.25,1536,277,1.3327598571777347e-12,5.923377143012154e-13
20500,15.mlp.c_proj.weight,1536,6144,0.25,1536,199,1.2111663818359368e-12,5.382961697048608e-13
21000,15.mlp.c_proj.weight,1536,6144,0.25,1536,217,1.254081726074218e-12,5.573696560329858e-13
21500,15.mlp.c_proj.weight,1536,6144,0.25,1536,205,1.146793365478516e-12,5.096859402126738e-13
22000,15.mlp.c_proj.weight,1536,6144,0.25,1536,202,9.250640869140627e-13,4.1113959418402786e-13
22500,15.mlp.c_proj.weight,1536,6144,0.25,1536,199,1.1324882507324223e-12,5.033281114366321e-13
23000,15.mlp.c_proj.weight,1536,6144,0.25,1536,196,1.20401382446289e-12,5.3511725531684e-13
23500,15.mlp.c_proj.weight,1536,6144,0.25,1536,193,1.044273376464844e-12,4.641215006510418e-13
24000,15.mlp.c_proj.weight,1536,6144,0.25,1536,181,1.0156631469726564e-12,4.5140584309895844e-13
24500,15.mlp.c_proj.weight,1536,6144,0.25,1536,185,1.2803077697753899e-12,5.690256754557288e-13
500,16.attn.c_attn.weight,4608,1536,3.0,1536,8,1.3221096738035706e-10,1.771291097005209e-11
1000,16.attn.c_attn.weight,4608,1536,3.0,1536,4,1.8956882425056218e-10,2.5397406684027782e-11
1500,16.attn.c_attn.weight,4608,1536,3.0,1536,6,1.2439663166775882e-10,1.66659884982639e-11
2000,16.attn.c_attn.weight,4608,1536,3.0,1536,3,4.2899753952563805e-10,5.747477213541668e-11
2500,16.attn.c_attn.weight,4608,1536,3.0,1536,3,2.3275331108334202e-10,3.118303087022569e-11
3000,16.attn.c_attn.weight,4608,1536,3.0,1536,4,1.3993039213288328e-10,1.8747117784288202e-11
3500,16.attn.c_attn.weight,4608,1536,3.0,1536,2,2.618593388387689e-10,3.508249918619792e-11
4000,16.attn.c_attn.weight,4608,1536,3.0,1536,3,2.9393924334311956e-10,3.938039143880208e-11
4500,16.attn.c_attn.weight,4608,1536,3.0,1536,2,3.3823102471007345e-10,4.5314364963107644e-11
5000,16.attn.c_attn.weight,4608,1536,3.0,1536,2,3.526891276277148e-10,4.725138346354168e-11
5500,16.attn.c_attn.weight,4608,1536,3.0,1536,2,2.6448520873409545e-10,3.54342990451389e-11
6000,16.attn.c_attn.weight,4608,1536,3.0,1536,2,3.419009151661925e-10,4.580603705512154e-11
6500,16.attn.c_attn.weight,4608,1536,3.0,1536,2,3.554099084831134e-10,4.761589898003473e-11
7000,16.attn.c_attn.weight,4608,1536,3.0,1536,2,3.3456113425395445e-10,4.482269287109376e-11
7500,16.attn.c_attn.weight,4608,1536,3.0,1536,2,3.6233840856837257e-10,4.854414198133681e-11
8000,16.attn.c_attn.weight,4608,1536,3.0,1536,2,1.935519208749189e-09,2.5931040445963543e-10
8500,16.attn.c_attn.weight,4608,1536,3.0,1536,2,3.4522279876871414e-10,4.625108506944447e-11
9000,16.attn.c_attn.weight,4608,1536,3.0,1536,2,4.083069502299325e-10,5.470275878906251e-11
9500,16.attn.c_attn.weight,4608,1536,3.0,1536,2,3.04917277724786e-10,4.0851169162326385e-11
10000,16.attn.c_attn.weight,4608,1536,3.0,1536,2,3.8888184040185415e-10,5.210028754340278e-11
